Datum;Časová zóna;Typ;Detail;Částka [CZK];Název projektu;Odkaz na projekt;Typ projektu
2023-12-11 10:30:36;+01:00;Výnos;Výnos z investice;4,60;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2023-12-08 09:34:39;+01:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2023-12-06 10:31:13;+01:00;Investice;Investice do příležitosti;-4215,36;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2023-12-06 10:30:20;+01:00;Vklad peněz;Bankovní převod;4220,00;;;
2023-12-02 10:35:59;+01:00;Výnos;Výnos z investice;4,98;Rubikon Office;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-946;crowdfunding
2023-12-02 10:30:45;+01:00;Výnos;Výnos z investice;5,43;Rubikon Office – 2. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-2.-etapa-57;crowdfunding
2023-12-01 20:01:48;+01:00;Investice;Investice do příležitosti;-5031,12;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2023-12-01 20:01:22;+01:00;Vklad peněz;Bankovní převod;5000,00;;;
2023-12-01 14:01:22;+01:00;Výnos;Výnos z investice;4,95;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2023-11-30 14:46:05;+01:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2023-11-30 14:41:35;+01:00;Výnos;Výnos z investice;3,49;Vrchlického 1559/5;https://b3130.preview.investown.net/property/plzen-jizni-predmesti-byt-vrchlickeho-9-23;legacy
2023-11-30 14:39:35;+01:00;Výnos;Výnos z investice;6,95;Rýmařovská 474/2;https://b3130.preview.investown.net/property/praha-letnany-letnansky-mikrobyt-574;legacy
2023-11-30 14:31:43;+01:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2023-11-30 14:30:12;+01:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2023-11-29 16:31:02;+01:00;Výnos;Výnos z investice;11,56;Lux Apartments – 1. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-1.-etapa-708;crowdfunding
2023-11-28 12:05:10;+01:00;Investice;Investice do příležitosti;-548,73;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2023-11-28 12:05:01;+01:00;Odstoupení;Odstoupení od investice;500,00;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2023-11-27 12:28:56;+01:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2023-11-27 12:18:45;+01:00;Výnos;Výnos z investice;4,99;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2023-11-25 09:49:38;+01:00;Investice;Investice do příležitosti;-500,00;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2023-11-25 09:49:08;+01:00;Odstoupení;Odstoupení od investice;500,00;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2023-11-25 09:45:07;+01:00;Investice;Investice do příležitosti;-500,00;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2023-11-25 09:30:25;+01:00;Vklad peněz;Bankovní převod;500,00;;;
2023-11-23 18:00:25;+01:00;Investice;Investice do příležitosti;-722,32;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2023-11-23 17:51:52;+01:00;Vrácení peněz;Vrácení investice;507,32;Činžáky Fulnek č. p. 97;https://b3130.preview.investown.net/property/fulnek-cinzaky-fulnek-c.-p.-97-703;crowdfunding
2023-11-22 14:05:22;+01:00;Výběr peněz;Bankovní převod;-0,74;;;
2023-11-22 09:19:41;+01:00;Výnos;Výnos z investice;4,20;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2023-11-19 18:42:05;+01:00;Výnos;Výnos z investice;12,06;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2023-11-19 18:41:57;+01:00;Výnos;Výnos z investice;4,20;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2023-11-19 18:40:39;+01:00;Výnos;Výnos z investice;167,68;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2023-11-19 18:38:24;+01:00;Výnos;Výnos z investice;6,21;Bytové domy Meta 1. tranše (11. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-1.-transe-11.-etapa-735;crowdfunding
2023-11-13 15:12:39;+01:00;Výnos;Výnos z investice;5,29;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2023-11-11 09:51:03;+01:00;Výnos;Výnos z investice;4,60;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2023-11-11 09:49:46;+01:00;Výnos;Výnos z investice;7,12;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2023-11-10 19:41:25;+01:00;Výnos;Výnos z investice;4,21;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-11-08 14:07:46;+01:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2023-11-04 09:34:11;+01:00;Investice;Investice do příležitosti;-1387,86;Lux Apartments – 1. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-1.-etapa-708;crowdfunding
2023-11-03 18:24:47;+01:00;Odstoupení;Odstoupení od investice;1387,86;Maverick Group – 9. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-9.-etapa-492;crowdfunding
2023-11-02 18:25:06;+01:00;Investice;Investice do příležitosti;-1387,86;Maverick Group – 9. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-9.-etapa-492;crowdfunding
2023-11-02 18:21:44;+01:00;Splacení jistiny;Úspěšný konec investice;1057,44;Vestecká 11;https://b3130.preview.investown.net/property/vestec-u-prahy-vestecka-11-rezidencni-dum-300;crowdfunding
2023-11-02 18:09:36;+01:00;Výnos;Výnos z investice;222,06;Vestecká 11;https://b3130.preview.investown.net/property/vestec-u-prahy-vestecka-11-rezidencni-dum-300;crowdfunding
2023-11-02 18:06:19;+01:00;Výnos;Výnos z investice;30,41;Vestecká 11;https://b3130.preview.investown.net/property/vestec-u-prahy-vestecka-11-rezidencni-dum-300;crowdfunding
2023-11-02 08:58:04;+01:00;Výnos;Výnos z investice;4,98;Rubikon Office;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-946;crowdfunding
2023-11-02 08:53:01;+01:00;Výnos;Výnos z investice;5,43;Rubikon Office – 2. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-2.-etapa-57;crowdfunding
2023-10-31 14:55:33;+01:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2023-10-31 14:51:43;+01:00;Výnos;Výnos z investice;6,95;Rýmařovská 474/2;https://b3130.preview.investown.net/property/praha-letnany-letnansky-mikrobyt-574;legacy
2023-10-31 14:45:28;+01:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2023-10-31 14:39:17;+01:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2023-10-31 14:37:24;+01:00;Výnos;Výnos z investice;3,49;Vrchlického 1559/5;https://b3130.preview.investown.net/property/plzen-jizni-predmesti-byt-vrchlickeho-9-23;legacy
2023-10-27 16:27:51;+02:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2023-10-27 13:04:09;+02:00;Výnos;Výnos z investice;4,99;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2023-10-22 11:32:17;+02:00;Výnos;Výnos z investice;4,20;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2023-10-19 15:10:16;+02:00;Investice;Investice do příležitosti;-505,50;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-10-19 15:09:58;+02:00;Odstoupení;Odstoupení od investice;505,50;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-10-19 15:09:41;+02:00;Investice;Investice do příležitosti;-505,50;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-10-19 14:50:16;+02:00;Vklad peněz;Bankovní převod;10,00;;;
2023-10-19 14:37:24;+02:00;Poplatek za předčasný prodej;Předčasný prodej;-4,50;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2023-10-19 14:37:24;+02:00;Prodej;Předčasný prodej;500,00;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2023-10-19 14:33:35;+02:00;Investice;Investice do příležitosti;-507,32;Činžáky Fulnek č. p. 97;https://b3130.preview.investown.net/property/fulnek-cinzaky-fulnek-c.-p.-97-703;crowdfunding
2023-10-19 14:33:19;+02:00;Odstoupení;Odstoupení od investice;507,32;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-10-19 14:31:56;+02:00;Investice;Investice do příležitosti;-507,32;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-10-19 14:30:30;+02:00;Vklad peněz;Bankovní převod;300,00;;;
2023-10-19 11:38:19;+02:00;Výnos;Výnos z investice;12,06;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2023-10-19 11:38:11;+02:00;Výnos;Výnos z investice;4,20;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2023-10-19 10:39:08;+02:00;Výnos;Výnos z investice;171,84;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2023-10-19 10:38:00;+02:00;Výnos;Výnos z investice;6,21;Bytové domy Meta 1. tranše (11. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-1.-transe-11.-etapa-735;crowdfunding
2023-10-14 23:37:06;+02:00;Investice;Investice do příležitosti;-500,00;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2023-10-14 23:30:24;+02:00;Vklad peněz;Bankovní převod;500,00;;;
2023-10-14 18:31:22;+02:00;Investice;Investice do příležitosti;-500,00;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2023-10-14 18:30:22;+02:00;Vklad peněz;Bankovní převod;500,00;;;
2023-10-13 09:27:58;+02:00;Výnos;Výnos z investice;5,29;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2023-10-13 08:13:36;+02:00;Výnos;Výnos z investice;1,87;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-10-12 22:08:02;+02:00;Výnos;Výnos z investice;1,87;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-10-12 15:31:20;+02:00;Investice;Investice do příležitosti;-933,91;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2023-10-12 15:30:34;+02:00;Vklad peněz;Bankovní převod;900,00;;;
2023-10-11 12:51:44;+02:00;Výnos;Výnos z investice;4,60;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2023-10-11 12:42:03;+02:00;Výnos;Výnos z investice;7,12;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2023-10-09 09:59:38;+02:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2023-10-07 10:09:11;+02:00;Výběr peněz;Bankovní převod;-0,89;;;
2023-10-02 12:35:59;+02:00;Výnos;Výnos z investice;4,98;Rubikon Office;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-946;crowdfunding
2023-10-02 12:29:32;+02:00;Výnos;Výnos z investice;5,43;Rubikon Office – 2. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-2.-etapa-57;crowdfunding
2023-09-30 13:02:34;+02:00;Výnos;Výnos z investice;1,87;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-09-29 11:43:08;+02:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2023-09-29 11:41:18;+02:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2023-09-29 11:38:29;+02:00;Výnos;Výnos z investice;3,49;Vrchlického 1559/5;https://b3130.preview.investown.net/property/plzen-jizni-predmesti-byt-vrchlickeho-9-23;legacy
2023-09-29 11:35:23;+02:00;Výnos;Výnos z investice;6,95;Rýmařovská 474/2;https://b3130.preview.investown.net/property/praha-letnany-letnansky-mikrobyt-574;legacy
2023-09-29 11:20:46;+02:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2023-09-28 19:55:52;+02:00;Investice;Investice do příležitosti;-552,93;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2023-09-28 19:55:38;+02:00;Odstoupení;Odstoupení od investice;504,20;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2023-09-28 09:13:50;+02:00;Výnos;Výnos z investice;4,99;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2023-09-27 09:11:25;+02:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2023-09-26 17:48:18;+02:00;Investice;Investice do příležitosti;-504,20;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2023-09-26 16:30:18;+02:00;Vklad peněz;Bankovní převod;500,00;;;
2023-09-23 08:56:40;+02:00;Výnos;Výnos z investice;4,20;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2023-09-19 20:11:40;+02:00;Investice;Investice do příležitosti;-855,42;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2023-09-19 14:30:20;+02:00;Výnos;Výnos z investice;171,84;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2023-09-19 14:27:51;+02:00;Výnos;Výnos z investice;6,21;Bytové domy Meta 1. tranše (11. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-1.-transe-11.-etapa-735;crowdfunding
2023-09-15 20:37:28;+02:00;Investice;Investice do příležitosti;-600,00;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2023-09-14 10:46:36;+02:00;Výběr peněz;Bankovní převod;-20000,00;;;
2023-09-13 19:20:44;+02:00;Vklad peněz;Bankovní převod;21000,00;;;
2023-09-13 08:55:27;+02:00;Výnos;Výnos z investice;5,29;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2023-09-12 17:41:19;+02:00;Investice;Investice do příležitosti;-500,00;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2023-09-12 17:40:31;+02:00;Vklad peněz;Bankovní převod;500,00;;;
2023-09-08 08:41:21;+02:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
